STLSQ+SA 3 84
1 10.0 0.003275108205284318
2 6.0 0.2036454059519991
3 3.0 6.553850306398858e-07
4 11.0 0.24768860858213515
5 12.0 0.331269374505469
6 7.0 0.007262693476875788
7 14.0 0.028465877589278515
8 11.0 0.01517820383877135
9 15.0 0.03606317403520308
10 4.0 0.006475092417274501
11 18.0 0.1274752888904852
12 7.0 0.0065821622200966465
13 21.0 0.07395476525149651
14 8.0 0.22302498312149338
15 22.0 0.016836417438775165
16 11.0 0.4136023414027238
17 15.0 0.18668083556032009
18 18.0 0.0383885216114054
19 21.0 0.0005746399367343676
20 8.0 0.08448786787136801
21 25.0 3.3446520517307795e-05
22 9.0 0.00971302932878743
23 26.0 0.3809642363197198
24 14.0 0.010101276542057003
25 28.0 0.000412823218730502
26 19.0 0.0014161824662400084
27 10.0 0.00462506010403284
28 14.0 0.11820524128453962
29 7.0 0.035688706096806785
30 16.0 0.04897243313963999
31 19.0 0.12171277042393128
32 14.0 0.006014327387512265
33 17.0 0.038490378551788815
34 19.0 0.011676106386490425
35 9.0 0.007203220650541064
36 24.0 0.07790499269075815
37 8.0 0.005816920010008659
38 26.0 2.2876346312021054
39 15.0 0.017448974391062126
40 27.0 0.646759582212661
41 20.0 0.00625293008769195
42 9.0 0.21753708597986784
43 20.0 0.33174932260316214
44 10.0 0.144285227856064
45 21.0 0.23629009349040647
46 11.0 0.012521877912949148
47 28.0 0.044572103676503674
48 10.0 0.011320667336465282
49 35.0 0.005090451755765843
50 17.0 0.21616675567252888
51 9.0 0.002292736131041457
52 36.0 0.1497786568732445
53 26.0 0.17783245124585167
54 17.0 0.01933869882797145
55 22.0 0.01943872056996973
56 8.0 0.5501073289006289
57 22.0 0.02484751342365841
58 10.0 0.039711100527791796
59 25.0 0.03213894520077913
60 15.0 0.05906598030004513
61 5.0 0.004754075365361534
62 27.0 0.008128968005299138
63 20.0 0.043546835752865776
64 20.0 0.2123202021344727
65 10.0 0.004327008854110776
66 34.0 0.01018374471228769
67 30.0 0.058327816507730036
68 9.0 0.008480960130888273
69 6.0 0.0950321829714252
70 33.0 0.030730402454814836
71 19.0 0.03666360349828138
72 34.0 0.017089244293757584
73 28.0 0.03564455954080677
74 8.0 0.12712425918898038
75 23.0 0.03296086649450566
76 11.0 0.0014093641252562422
77 33.0 0.03764829910472535
78 12.0 0.01067749131021381
79 42.0 0.0073877854715352805
80 43.0 0.015318551817054726
81 25.0 0.004699633675495271
82 10.0 0.0006390846920196155
83 41.0 0.0010664731692804203
84 29.0 0.010053697909814276
