STLSQ+SA 1 8
1 4.0 15.427403886728488
2 0.0 2466.1198462391358
3 8.0 1677.233901866151
4 6.0 1411.0088103218745
5 4.0 773.7158220181345
6 1.0 821.7492831241198
7 4.0 2793.8630888709504
8 3.0 1407.3543611338162
