Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	8.103266399389387e-17	-12822.638544793952	-12822.598140753547	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-12815.23097984464	0.0	1.0
2	1.8419351375353792e-05	-4975.767364643312	-4975.686283562231	7846.87118015064	7846.911857191316	0.0	0.0	0.0	0.0	inf	inf	-4964.656017219344	7850.574962625296	0.0
